# fixture=synthetic-accel-across-reference
# centerline=straight; acceleration=across-reference; sampling=explicit; timestamps=seconds; arc_distances=page_units
# direction=forward; rotation_degrees=0; reference_window=32ms; normalized_speeds=0.052,0.104,0.500,1.000,1.200
# pen,1.000000000,4.000000000,0.000000000,1.000000000
down,0.000,0.000,0.000,-1.000000000,-1.000000000,-1.000000000
move,0.008,0.000,0.400,-1.000000000,-1.000000000,-1.000000000
move,0.016,0.000,1.200,-1.000000000,-1.000000000,-1.000000000
move,0.024,0.000,2.000,-1.000000000,-1.000000000,-1.000000000
move,0.028,0.000,3.920,-1.000000000,-1.000000000,-1.000000000
move,0.032,0.000,7.760,-1.000000000,-1.000000000,-1.000000000
move,0.036,0.000,12.368,-1.000000000,-1.000000000,-1.000000000
move,0.044,0.000,21.584,-1.000000000,-1.000000000,-1.000000000
move,0.052,0.000,30.800,-1.000000000,-1.000000000,-1.000000000
move,0.060,0.000,40.016,-1.000000000,-1.000000000,-1.000000000
move,0.068,0.000,49.232,-1.000000000,-1.000000000,-1.000000000
move,0.076,0.000,58.448,-1.000000000,-1.000000000,-1.000000000
move,0.084,0.000,67.664,-1.000000000,-1.000000000,-1.000000000
move,0.092,0.000,76.880,-1.000000000,-1.000000000,-1.000000000
move,0.100,0.000,86.096,-1.000000000,-1.000000000,-1.000000000
move,0.108,0.000,95.312,-1.000000000,-1.000000000,-1.000000000
move,0.116,0.000,104.528,-1.000000000,-1.000000000,-1.000000000
move,0.124,0.000,113.744,-1.000000000,-1.000000000,-1.000000000
move,0.132,0.000,122.960,-1.000000000,-1.000000000,-1.000000000
move,0.140,0.000,132.176,-1.000000000,-1.000000000,-1.000000000
move,0.148,0.000,141.392,-1.000000000,-1.000000000,-1.000000000
move,0.156,0.000,150.608,-1.000000000,-1.000000000,-1.000000000
move,0.164,0.000,159.824,-1.000000000,-1.000000000,-1.000000000
move,0.172,0.000,169.040,-1.000000000,-1.000000000,-1.000000000
move,0.180,0.000,178.256,-1.000000000,-1.000000000,-1.000000000
move,0.188,0.000,187.472,-1.000000000,-1.000000000,-1.000000000
move,0.196,0.000,196.688,-1.000000000,-1.000000000,-1.000000000
up,0.204,0.000,205.904,-1.000000000,-1.000000000,-1.000000000
