# fixture=synthetic-fast-straight-rot45
# centerline=straight; acceleration=fast; sampling=explicit; timestamps=seconds; arc_distances=page_units
# direction=forward; rotation_degrees=45; slow_launch_through_head_reference=true
# pen,1.000000000,4.000000000,0.000000000,1.000000000
down,0.0,0.0,0.0,-1.000000000,-1.000000000,-1.000000000
move,0.008,-0.282842712474619,0.282842712474619,-1.000000000,-1.000000000,-1.000000000
move,0.016,-0.848528137423857,0.848528137423857,-1.000000000,-1.000000000,-1.000000000
move,0.024,-1.414213562373095,1.414213562373095,-1.000000000,-1.000000000,-1.000000000
move,0.032,-1.979898987322333,1.979898987322333,-1.000000000,-1.000000000,-1.000000000
move,0.04,-2.545584412271571,2.545584412271571,-1.000000000,-1.000000000,-1.000000000
move,0.048,-3.111269837220809,3.11126983722081,-1.000000000,-1.000000000,-1.000000000
move,0.056,-3.676955262170047,3.676955262170047,-1.000000000,-1.000000000,-1.000000000
move,0.064,-4.242640687119285,4.242640687119286,-1.000000000,-1.000000000,-1.000000000
move,0.072,-4.808326112068523,4.808326112068523,-1.000000000,-1.000000000,-1.000000000
move,0.08,-5.37401153701776,5.374011537017761,-1.000000000,-1.000000000,-1.000000000
move,0.088,-5.939696961966999,5.939696961967,-1.000000000,-1.000000000,-1.000000000
move,0.092,-8.202438661763951,8.202438661763951,-1.000000000,-1.000000000,-1.000000000
move,0.1,-12.727922061357855,12.727922061357857,-1.000000000,-1.000000000,-1.000000000
move,0.108,-17.253405460951758,17.253405460951761,-1.000000000,-1.000000000,-1.000000000
move,0.116,-21.778888860545663,21.778888860545667,-1.000000000,-1.000000000,-1.000000000
move,0.124,-26.304372260139569,26.304372260139573,-1.000000000,-1.000000000,-1.000000000
move,0.132,-30.829855659733472,30.829855659733475,-1.000000000,-1.000000000,-1.000000000
move,0.14,-35.35533905932737,35.355339059327378,-1.000000000,-1.000000000,-1.000000000
move,0.148,-39.880822458921273,39.88082245892128,-1.000000000,-1.000000000,-1.000000000
move,0.164,-48.931789258109085,48.931789258109092,-1.000000000,-1.000000000,-1.000000000
move,0.18,-57.982756057296889,57.982756057296903,-1.000000000,-1.000000000,-1.000000000
move,0.196,-67.033722856484701,67.033722856484701,-1.000000000,-1.000000000,-1.000000000
move,0.212,-76.084689655672506,76.08468965567252,-1.000000000,-1.000000000,-1.000000000
up,0.228,-85.135656454860325,85.135656454860339,-1.000000000,-1.000000000,-1.000000000
