# fixture=synthetic-moderate-curve
# centerline=curve; acceleration=moderate; sampling=explicit; timestamps=seconds; arc_distances=page_units
# direction=forward; rotation_degrees=0; speed_bands=0.104,0.300,0.500,0.700,0.833_normalized
# pen,1.000000000,4.000000000,0.000000000,1.000000000
down,0.0,0.0,0.0,-1.000000000,-1.000000000,-1.000000000
move,0.008,0.000444444261554,0.399999670781974,-1.000000000,-1.000000000,-1.000000000
move,0.016,0.003999985185217,1.199991111130864,-1.000000000,-1.000000000,-1.000000000
move,0.024,0.011110996799744,1.999958847990651,-1.000000000,-1.000000000,-1.000000000
move,0.032,0.021777338640954,2.799887079555507,-1.000000000,-1.000000000,-1.000000000
move,0.04,0.035998800016004,3.599760004799955,-1.000000000,-1.000000000,-1.000000000
move,0.048,0.053775100007605,4.399561823790984,-1.000000000,-1.000000000,-1.000000000
move,0.056,0.075105887479556,5.199276738000153,-1.000000000,-1.000000000,-1.000000000
move,0.064,0.099990741083662,5.998888950615651,-1.000000000,-1.000000000,-1.000000000
move,0.072,0.128429169268063,6.798382666854342,-1.000000000,-1.000000000,-1.000000000
move,0.08,0.160420610286949,7.597742094273752,-1.000000000,-1.000000000,-1.000000000
move,0.088,0.19596443221167,8.396951443084021,-1.000000000,-1.000000000,-1.000000000
move,0.092,0.253386928658992,9.547517445997206,-1.000000000,-1.000000000,-1.000000000
move,0.096,0.318171821247335,10.69769238393064,-1.000000000,-1.000000000,-1.000000000
move,0.1,0.390316456396584,11.847429145879675,-1.000000000,-1.000000000,-1.000000000
move,0.104,0.469817879072563,12.996680638787277,-1.000000000,-1.000000000,-1.000000000
move,0.108,0.556672832908114,14.145399789472986,-1.000000000,-1.000000000,-1.000000000
move,0.112,0.650877760336457,15.293539546560982,-1.000000000,-1.000000000,-1.000000000
move,0.116,0.752428802736949,16.441052882407337,-1.000000000,-1.000000000,-1.000000000
move,0.12,0.861321800593098,17.58789279502626,-1.000000000,-1.000000000,-1.000000000
move,0.124,0.977552293662909,18.734012310015256,-1.000000000,-1.000000000,-1.000000000
move,0.128,1.101115521161675,19.879364482479236,-1.000000000,-1.000000000,-1.000000000
move,0.132,1.323335316898762,21.786452160060367,-1.000000000,-1.000000000,-1.000000000
move,0.136,1.565884353731806,23.691061047031802,-1.000000000,-1.000000000,-1.000000000
move,0.14,1.828735035232065,25.592974443281509,-1.000000000,-1.000000000,-1.000000000
move,0.144,2.11185745511667,27.491975955381463,-1.000000000,-1.000000000,-1.000000000
move,0.148,2.415219400651281,29.387849521208224,-1.000000000,-1.000000000,-1.000000000
move,0.152,2.738786356315115,31.280379434525756,-1.000000000,-1.000000000,-1.000000000
move,0.156,3.082521507728049,33.169350369527763,-1.000000000,-1.000000000,-1.000000000
move,0.16,3.446385745839244,35.054547405336749,-1.000000000,-1.000000000,-1.000000000
move,0.164,3.830337671376771,36.935756050457023,-1.000000000,-1.000000000,-1.000000000
move,0.168,4.234333599558018,38.812762267178805,-1.000000000,-1.000000000,-1.000000000
move,0.172,4.833513872134951,41.433104368565701,-1.000000000,-1.000000000,-1.000000000
move,0.176,5.471756323708052,44.044206875239077,-1.000000000,-1.000000000,-1.000000000
move,0.18,6.148918626019002,46.645487510556038,-1.000000000,-1.000000000,-1.000000000
move,0.184,6.864849771671113,49.236366188153916,-1.000000000,-1.000000000,-1.000000000
move,0.188,7.619390107803934,51.816265141309763,-1.000000000,-1.000000000,-1.000000000
move,0.192,8.412371371695968,54.384609051782462,-1.000000000,-1.000000000,-1.000000000
move,0.196,9.243616728287321,56.940825178108916,-1.000000000,-1.000000000,-1.000000000
move,0.2,10.112940809613892,59.484343483325496,-1.000000000,-1.000000000,-1.000000000
move,0.204,11.020149756144557,62.014596762086491,-1.000000000,-1.000000000,-1.000000000
move,0.208,11.965041260011875,64.531020767151091,-1.000000000,-1.000000000,-1.000000000
move,0.212,13.138751951484139,67.507954343852404,-1.000000000,-1.000000000,-1.000000000
move,0.216,14.365197648473931,70.46355263518079,-1.000000000,-1.000000000,-1.000000000
move,0.22,15.643990743784515,73.396881550722625,-1.000000000,-1.000000000,-1.000000000
move,0.224,16.974727086291985,76.307014038101485,-1.000000000,-1.000000000,-1.000000000
move,0.228,18.356986108673567,79.193030375964568,-1.000000000,-1.000000000,-1.000000000
move,0.232,19.790330960324198,82.054018464652572,-1.000000000,-1.000000000,-1.000000000
move,0.236,21.274308645419243,84.889074114460513,-1.000000000,-1.000000000,-1.000000000
move,0.24,22.808450166079773,87.697301331398862,-1.000000000,-1.000000000,-1.000000000
move,0.244,24.392270670595121,90.477812600364459,-1.000000000,-1.000000000,-1.000000000
move,0.248,26.025269606656011,93.229729165631667,-1.000000000,-1.000000000,-1.000000000
move,0.252,27.706930879549535,95.952181308575263,-1.000000000,-1.000000000,-1.000000000
move,0.256,29.436723015266352,98.644308622537267,-1.000000000,-1.000000000,-1.000000000
move,0.26,31.214099328468265,101.30526028475073,-1.000000000,-1.000000000,-1.000000000
move,0.264,33.038498095263265,103.934195325234811,-1.000000000,-1.000000000,-1.000000000
move,0.268,34.909342730733229,106.530282892575528,-1.000000000,-1.000000000,-1.000000000
move,0.272,36.826041971158659,109.09270251650922,-1.000000000,-1.000000000,-1.000000000
move,0.276,38.787990060882045,111.620644367224685,-1.000000000,-1.000000000,-1.000000000
up,0.28,40.794566943751647,114.11330951130266,-1.000000000,-1.000000000,-1.000000000
