# fixture=synthetic-accel-across-reference-rot45
# centerline=straight; acceleration=across-reference; sampling=explicit; timestamps=seconds; arc_distances=page_units
# direction=forward; rotation_degrees=45; reference_window=32ms; normalized_speeds=0.052,0.104,0.500,1.000,1.200
# pen,1.000000000,4.000000000,0.000000000,1.000000000
down,0.000,0.000000000000,0.000000000000,-1.000000000,-1.000000000,-1.000000000
move,0.008,-0.282842712475,0.282842712475,-1.000000000,-1.000000000,-1.000000000
move,0.016,-0.848528137424,0.848528137424,-1.000000000,-1.000000000,-1.000000000
move,0.024,-1.414213562373,1.414213562373,-1.000000000,-1.000000000,-1.000000000
move,0.028,-2.771858582251,2.771858582251,-1.000000000,-1.000000000,-1.000000000
move,0.032,-5.487148622008,5.487148622008,-1.000000000,-1.000000000,-1.000000000
move,0.036,-8.745496669715,8.745496669715,-1.000000000,-1.000000000,-1.000000000
move,0.044,-15.262192765130,15.262192765130,-1.000000000,-1.000000000,-1.000000000
move,0.052,-21.778888860546,21.778888860546,-1.000000000,-1.000000000,-1.000000000
move,0.060,-28.295584955961,28.295584955961,-1.000000000,-1.000000000,-1.000000000
move,0.068,-34.812281051376,34.812281051376,-1.000000000,-1.000000000,-1.000000000
move,0.076,-41.328977146791,41.328977146791,-1.000000000,-1.000000000,-1.000000000
move,0.084,-47.845673242207,47.845673242207,-1.000000000,-1.000000000,-1.000000000
move,0.092,-54.362369337622,54.362369337622,-1.000000000,-1.000000000,-1.000000000
move,0.100,-60.879065433037,60.879065433037,-1.000000000,-1.000000000,-1.000000000
move,0.108,-67.395761528452,67.395761528452,-1.000000000,-1.000000000,-1.000000000
move,0.116,-73.912457623867,73.912457623867,-1.000000000,-1.000000000,-1.000000000
move,0.124,-80.429153719283,80.429153719283,-1.000000000,-1.000000000,-1.000000000
move,0.132,-86.945849814698,86.945849814698,-1.000000000,-1.000000000,-1.000000000
move,0.140,-93.462545910113,93.462545910113,-1.000000000,-1.000000000,-1.000000000
move,0.148,-99.979242005528,99.979242005528,-1.000000000,-1.000000000,-1.000000000
move,0.156,-106.495938100944,106.495938100944,-1.000000000,-1.000000000,-1.000000000
move,0.164,-113.012634196359,113.012634196359,-1.000000000,-1.000000000,-1.000000000
move,0.172,-119.529330291774,119.529330291774,-1.000000000,-1.000000000,-1.000000000
move,0.180,-126.046026387189,126.046026387189,-1.000000000,-1.000000000,-1.000000000
move,0.188,-132.562722482604,132.562722482604,-1.000000000,-1.000000000,-1.000000000
move,0.196,-139.079418578020,139.079418578020,-1.000000000,-1.000000000,-1.000000000
up,0.204,-145.596114673435,145.596114673435,-1.000000000,-1.000000000,-1.000000000
